ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesTerritoryKey,SalesOrderNumber,OrderQuantity,UnitPrice,ExtendedAmount,DiscountAmount,ProductStandardCost,SalesAmount,TaxAmt,Freight
477,2014-01-15,2014-01-27,2014-01-22,22331,4,SO74702,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2014-01-14,2014-01-26,2014-01-21,22357,4,SO74664,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2014-01-14,2014-01-26,2014-01-21,18385,4,SO74666,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2014-01-14,2014-01-26,2014-01-21,18114,4,SO74667,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2014-01-14,2014-01-26,2014-01-21,16233,4,SO74670,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2014-01-13,2014-01-25,2014-01-20,16861,4,SO74639,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2014-01-13,2014-01-25,2014-01-20,16862,4,SO74640,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2014-01-12,2014-01-24,2014-01-19,17673,4,SO74602,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2014-01-12,2014-01-24,2014-01-19,18341,4,SO74604,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2014-01-12,2014-01-24,2014-01-19,12876,4,SO74617,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2014-01-11,2014-01-23,2014-01-18,18359,4,SO74568,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2014-01-10,2014-01-22,2014-01-17,16815,4,SO74543,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2014-01-08,2014-01-20,2014-01-15,18555,4,SO74489,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2014-01-07,2014-01-19,2014-01-14,21341,4,SO74453,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2014-01-06,2014-01-18,2014-01-13,21734,4,SO74430,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2014-01-05,2014-01-17,2014-01-12,20393,4,SO74389,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2014-01-05,2014-01-17,2014-01-12,17549,4,SO74392,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2014-01-05,2014-01-17,2014-01-12,16883,4,SO74394,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2014-01-04,2014-01-16,2014-01-11,16816,4,SO74351,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2014-01-03,2014-01-15,2014-01-10,18507,4,SO74319,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2014-01-03,2014-01-15,2014-01-10,18107,4,SO74322,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2014-01-02,2014-01-14,2014-01-09,16240,4,SO74294,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-30,2014-01-11,2014-01-06,20490,4,SO74203,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-30,2014-01-11,2014-01-06,13390,4,SO74215,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-28,2014-01-09,2014-01-04,18400,4,SO74129,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-27,2014-01-08,2014-01-03,21735,4,SO74046,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-27,2014-01-08,2014-01-03,18434,4,SO74050,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-27,2014-01-08,2014-01-03,18561,4,SO74064,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-27,2014-01-08,2014-01-03,26676,4,SO74078,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-27,2014-01-08,2014-01-03,28288,4,SO74079,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-26,2014-01-07,2014-01-02,17523,4,SO73972,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-26,2014-01-07,2014-01-02,18539,4,SO73994,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-25,2014-01-06,2014-01-01,20695,4,SO73886,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-25,2014-01-06,2014-01-01,19404,4,SO73892,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-25,2014-01-06,2014-01-01,20659,4,SO73909,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-24,2014-01-05,2013-12-31,18526,4,SO73840,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-24,2014-01-05,2013-12-31,28159,4,SO73851,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-23,2014-01-04,2013-12-30,17472,4,SO73743,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-23,2014-01-04,2013-12-30,24338,4,SO73771,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-23,2014-01-04,2013-12-30,21437,4,SO73773,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-22,2014-01-03,2013-12-29,21591,4,SO73671,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-22,2014-01-03,2013-12-29,12879,4,SO73684,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-22,2014-01-03,2013-12-29,24385,4,SO73702,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-21,2014-01-02,2013-12-28,28234,4,SO73622,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-20,2014-01-01,2013-12-27,21731,4,SO73526,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-20,2014-01-01,2013-12-27,22161,4,SO73527,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-20,2014-01-01,2013-12-27,16853,4,SO73533,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-20,2014-01-01,2013-12-27,12778,4,SO73553,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-20,2014-01-01,2013-12-27,18375,4,SO73561,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-19,2013-12-31,2013-12-26,21779,4,SO73442,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-19,2013-12-31,2013-12-26,20100,4,SO73445,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-19,2013-12-31,2013-12-26,24238,4,SO73485,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-18,2013-12-30,2013-12-25,21462,4,SO73356,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-18,2013-12-30,2013-12-25,18782,4,SO73378,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-18,2013-12-30,2013-12-25,11252,4,SO73397,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-18,2013-12-30,2013-12-25,21385,4,SO73403,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-18,2013-12-30,2013-12-25,24232,4,SO73404,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-17,2013-12-29,2013-12-24,19210,4,SO73285,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-17,2013-12-29,2013-12-24,16966,4,SO73286,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-17,2013-12-29,2013-12-24,18808,4,SO73303,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-16,2013-12-28,2013-12-23,17178,4,SO73208,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-15,2013-12-27,2013-12-22,18311,4,SO73135,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-15,2013-12-27,2013-12-22,20003,4,SO73155,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-15,2013-12-27,2013-12-22,18511,4,SO73157,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-15,2013-12-27,2013-12-22,26281,4,SO73166,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-14,2013-12-26,2013-12-21,20690,4,SO73054,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-13,2013-12-25,2013-12-20,21493,4,SO72981,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-13,2013-12-25,2013-12-20,18615,4,SO73004,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-13,2013-12-25,2013-12-20,18508,4,SO73006,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-13,2013-12-25,2013-12-20,28244,4,SO73017,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-12,2013-12-24,2013-12-19,21774,4,SO72876,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-12,2013-12-24,2013-12-19,23799,4,SO72926,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-11,2013-12-23,2013-12-18,20697,4,SO72807,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-10,2013-12-22,2013-12-17,16648,4,SO72750,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-10,2013-12-22,2013-12-17,20004,4,SO72768,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-10,2013-12-22,2013-12-17,18386,4,SO72770,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-09,2013-12-21,2013-12-16,20532,4,SO72668,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-09,2013-12-21,2013-12-16,16917,4,SO72672,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-09,2013-12-21,2013-12-16,20002,4,SO72692,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-09,2013-12-21,2013-12-16,18381,4,SO72698,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-09,2013-12-21,2013-12-16,28131,4,SO72712,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-09,2013-12-21,2013-12-16,24295,4,SO72716,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-09,2013-12-21,2013-12-16,18979,4,SO72717,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-08,2013-12-20,2013-12-15,21497,4,SO72603,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-08,2013-12-20,2013-12-15,16748,4,SO72608,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-08,2013-12-20,2013-12-15,20012,4,SO72616,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-07,2013-12-19,2013-12-14,16806,4,SO72532,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-07,2013-12-19,2013-12-14,18514,4,SO72546,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-07,2013-12-19,2013-12-14,23878,4,SO72571,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-06,2013-12-18,2013-12-13,26194,4,SO72453,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-06,2013-12-18,2013-12-13,21262,4,SO72458,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-06,2013-12-18,2013-12-13,18550,4,SO72460,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-05,2013-12-17,2013-12-12,21154,4,SO72372,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-05,2013-12-17,2013-12-12,21705,4,SO72373,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-05,2013-12-17,2013-12-12,14493,4,SO72380,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-05,2013-12-17,2013-12-12,20658,4,SO72395,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-05,2013-12-17,2013-12-12,18864,4,SO72400,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-05,2013-12-17,2013-12-12,18819,4,SO72401,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-05,2013-12-17,2013-12-12,18528,4,SO72406,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-05,2013-12-17,2013-12-12,24221,4,SO72428,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-05,2013-12-17,2013-12-12,21937,4,SO72431,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-04,2013-12-16,2013-12-11,21730,4,SO72293,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-04,2013-12-16,2013-12-11,13151,4,SO72314,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-04,2013-12-16,2013-12-11,13734,4,SO72317,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-04,2013-12-16,2013-12-11,18481,4,SO72320,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-04,2013-12-16,2013-12-11,25365,4,SO72335,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-04,2013-12-16,2013-12-11,23880,4,SO72340,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-04,2013-12-16,2013-12-11,23886,4,SO72343,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-03,2013-12-15,2013-12-10,16379,4,SO72212,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-03,2013-12-15,2013-12-10,18399,4,SO72242,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-02,2013-12-14,2013-12-09,11881,4,SO72160,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-02,2013-12-14,2013-12-09,24239,4,SO72176,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-01,2013-12-13,2013-12-08,16988,4,SO72088,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-01,2013-12-13,2013-12-08,25047,4,SO72109,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-12-01,2013-12-13,2013-12-08,22248,4,SO72115,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-30,2013-12-12,2013-12-07,24233,4,SO72053,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-28,2013-12-10,2013-12-05,28124,4,SO71707,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-28,2013-12-10,2013-12-05,20648,4,SO71736,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-28,2013-12-10,2013-12-05,17446,4,SO71738,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-28,2013-12-10,2013-12-05,26120,4,SO71760,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-27,2013-12-09,2013-12-04,21811,4,SO71643,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-27,2013-12-09,2013-12-04,20523,4,SO71644,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-27,2013-12-09,2013-12-04,16891,4,SO71646,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-27,2013-12-09,2013-12-04,21695,4,SO71683,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-26,2013-12-08,2013-12-03,23190,4,SO71580,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-25,2013-12-07,2013-12-02,21398,4,SO71516,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-25,2013-12-07,2013-12-02,16787,4,SO71518,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-25,2013-12-07,2013-12-02,18608,4,SO71550,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-24,2013-12-06,2013-12-01,23091,4,SO71438,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-24,2013-12-06,2013-12-01,16795,4,SO71440,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-24,2013-12-06,2013-12-01,16813,4,SO71441,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-23,2013-12-05,2013-11-30,21933,4,SO71372,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-23,2013-12-05,2013-11-30,20531,4,SO71374,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-23,2013-12-05,2013-11-30,17517,4,SO71380,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-23,2013-12-05,2013-11-30,17592,4,SO71406,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-22,2013-12-04,2013-11-29,18230,4,SO71303,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-22,2013-12-04,2013-11-29,13246,4,SO71327,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-22,2013-12-04,2013-11-29,26121,4,SO71334,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-21,2013-12-03,2013-11-28,28038,4,SO71271,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-21,2013-12-03,2013-11-28,20091,4,SO71272,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-21,2013-12-03,2013-11-28,20076,4,SO71273,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-21,2013-12-03,2013-11-28,21660,4,SO71276,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-20,2013-12-02,2013-11-27,26093,4,SO71201,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-19,2013-12-01,2013-11-26,17563,4,SO71125,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-18,2013-11-30,2013-11-25,20511,4,SO71041,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-18,2013-11-30,2013-11-25,18101,4,SO71042,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-18,2013-11-30,2013-11-25,19221,4,SO71043,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-18,2013-11-30,2013-11-25,16718,4,SO71045,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-18,2013-11-30,2013-11-25,26634,4,SO71079,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-18,2013-11-30,2013-11-25,23589,4,SO71082,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-17,2013-11-29,2013-11-24,17684,4,SO70965,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-17,2013-11-29,2013-11-24,17582,4,SO70985,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-17,2013-11-29,2013-11-24,23724,4,SO71009,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-16,2013-11-28,2013-11-23,18455,4,SO70896,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-16,2013-11-28,2013-11-23,14663,4,SO70899,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-16,2013-11-28,2013-11-23,23845,4,SO70926,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-15,2013-11-27,2013-11-22,21286,4,SO70835,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-15,2013-11-27,2013-11-22,17164,4,SO70838,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-15,2013-11-27,2013-11-22,15314,4,SO70850,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-14,2013-11-26,2013-11-21,21498,4,SO70777,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-14,2013-11-26,2013-11-21,23492,4,SO70810,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-13,2013-11-25,2013-11-20,17145,4,SO70693,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-13,2013-11-25,2013-11-20,23852,4,SO70737,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-12,2013-11-24,2013-11-19,22022,4,SO70620,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-12,2013-11-24,2013-11-19,17173,4,SO70624,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-12,2013-11-24,2013-11-19,16903,4,SO70627,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-12,2013-11-24,2013-11-19,18066,4,SO70639,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-12,2013-11-24,2013-11-19,11088,4,SO70654,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-12,2013-11-24,2013-11-19,24831,4,SO70656,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-11,2013-11-23,2013-11-18,19982,4,SO70564,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-10,2013-11-22,2013-11-17,21722,4,SO70478,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-10,2013-11-22,2013-11-17,18670,4,SO70515,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-09,2013-11-21,2013-11-16,17117,4,SO70401,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-09,2013-11-21,2013-11-16,18662,4,SO70402,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-09,2013-11-21,2013-11-16,23586,4,SO70442,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-08,2013-11-20,2013-11-15,18536,4,SO70334,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-08,2013-11-20,2013-11-15,18340,4,SO70337,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-07,2013-11-19,2013-11-14,15736,4,SO70275,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-07,2013-11-19,2013-11-14,13400,4,SO70292,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-07,2013-11-19,2013-11-14,17139,4,SO70297,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-07,2013-11-19,2013-11-14,11171,4,SO70299,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-07,2013-11-19,2013-11-14,27574,4,SO70301,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-06,2013-11-18,2013-11-13,22979,4,SO70180,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-06,2013-11-18,2013-11-13,23275,4,SO70181,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-06,2013-11-18,2013-11-13,11082,4,SO70231,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-06,2013-11-18,2013-11-13,27623,4,SO70234,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-06,2013-11-18,2013-11-13,23835,4,SO70237,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-05,2013-11-17,2013-11-12,17490,4,SO70116,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-05,2013-11-17,2013-11-12,17469,4,SO70117,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-05,2013-11-17,2013-11-12,17146,4,SO70118,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-05,2013-11-17,2013-11-12,17176,4,SO70145,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-04,2013-11-16,2013-11-11,18456,4,SO70046,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-04,2013-11-16,2013-11-11,20083,4,SO70048,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-04,2013-11-16,2013-11-11,16766,4,SO70049,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-04,2013-11-16,2013-11-11,17581,4,SO70063,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-03,2013-11-15,2013-11-10,21499,4,SO69964,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-03,2013-11-15,2013-11-10,18779,4,SO69968,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-03,2013-11-15,2013-11-10,11175,4,SO69993,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-03,2013-11-15,2013-11-10,24972,4,SO69997,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-03,2013-11-15,2013-11-10,27670,4,SO69998,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-02,2013-11-14,2013-11-09,21902,4,SO69885,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
477,2013-11-02,2013-11-14,2013-11-09,17546,4,SO69912,1,4.99,4.99,0,1.8663,4.99,0.3992,0.1248
